SANGER_ID,SPECIMEN_ID,DATE_OF_PRESERVATION,YEAR_OF_COLLECTION,MONTH_OF_COLLECTION,MONTH_YEAR,COLLECTION_LOCATION,DECIMAL_LATITUDE,DECIMAL_LONGITUDE,SEX,OUTDOORS_INDOORS,SPECIFIC_TIME_OF_COLLECTION,DURATION_OF_COLLECTION,COLLECTION_METHOD,BLOOD_MEAL,COLLECTOR_SAMPLE_ID,SPECIES_COLLECTED,PLASMODIUM_DETECTED,SPOROZOITE_INFECTIVITY,PLASMODIUM_SPECIES_AVAILABLE,CONTAMINATION_RISK,NN_ASSIGNMENT,VAE_SPECIES,SPECIES_CALL,CALL_METHOD
ANOSPP13032382,KAJO_023_G4,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.455,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032390,KAJO_023_G5,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.441A,Anopheles_coustani_complex,N,NA,NONE,Medium,Y,NA,Anopheles_coustani_complex,NN_INTERMEDIATE
ANOSPP13032398,KAJO_023_G6,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.443*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032406,KAJO_023_G7,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.416*D,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032414,KAJO_023_G8,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.422*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032422,KAJO_023_G9,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.443F,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032359,KAJO_023_H1,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.451,Anopheles_maculipalpis,N,NA,NONE,Low,Y,NA,Anopheles_maculipalpis,NN_FINE
ANOSPP13032431,KAJO_023_H10,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.425*B,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13032439,KAJO_023_H11,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.402,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13032367,KAJO_023_H2,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.468*E,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032375,KAJO_023_H3,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.461*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032383,KAJO_023_H4,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.450A,Uncertain_arabiensis_gambiae,N,NA,NONE,Low,Y,Uncertain_arabiensis_gambiae,Uncertain_arabiensis_gambiae,VAE
ANOSPP13032391,KAJO_023_H5,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.417,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032399,KAJO_023_H6,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.443*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032407,KAJO_023_H7,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.420,Anopheles_gambiae,N,NA,NONE,Medium,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032415,KAJO_023_H8,05/10/2018,2018,10,10.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KY.18.422*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13032423,KAJO_023_H9,05/12/2018,2018,12,12.2018,UGANDA|KIBBUYE,0.732276002,32.80139898,F,OUTDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KY.18.477,Anopheles_coustani_cp_cl1,N,NA,NONE,Medium,Y,NA,Anopheles_coustani_cp_cl1,NN_FINE
ANOSPP13105522,KAJO_024_A1,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13105594,KAJO_024_A10,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*P,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105602,KAJO_024_A11,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,20:00-22:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.445*A,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105610,KAJO_024_A12,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.453*,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13105530,KAJO_024_A2,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*H,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105538,KAJO_024_A3,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,N,U.KJ.18.236,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105546,KAJO_024_A4,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.435*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105554,KAJO_024_A5,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*E,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105562,KAJO_024_A6,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*M,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105570,KAJO_024_A7,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.429*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105578,KAJO_024_A8,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105586,KAJO_024_A9,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*H,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105523,KAJO_024_B1,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*A,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105595,KAJO_024_B10,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*Q,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105603,KAJO_024_B11,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.449A,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13105611,KAJO_024_B12,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.453*A,Unknown,N,NA,NONE,NA,N,NA,TOO_FEW_TARGETS,TOO_FEW_TARGETS
ANOSPP13105531,KAJO_024_B2,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*I,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105539,KAJO_024_B3,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.235A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105547,KAJO_024_B4,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.435*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105555,KAJO_024_B5,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*F,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105563,KAJO_024_B6,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*N,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105571,KAJO_024_B7,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.429*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105579,KAJO_024_B8,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105587,KAJO_024_B9,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*I,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105524,KAJO_024_C1,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*B,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105596,KAJO_024_C10,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*R,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105604,KAJO_024_C11,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.438*,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13105612,KAJO_024_C12,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.453*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105532,KAJO_024_C2,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*J,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105540,KAJO_024_C3,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.449,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105548,KAJO_024_C4,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.435*D,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105556,KAJO_024_C5,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*G,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105564,KAJO_024_C6,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,00:00-02:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.455*O,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105572,KAJO_024_C7,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.457A,Anopheles_gambiae,N,NA,NONE,Medium,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105580,KAJO_024_C8,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105588,KAJO_024_C9,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*J,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105525,KAJO_024_D1,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*C,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105597,KAJO_024_D10,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,20:00-22:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.445B,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105605,KAJO_024_D11,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.438*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105613,KAJO_024_D12,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.453*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105533,KAJO_024_D2,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*K,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105541,KAJO_024_D3,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.447*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105549,KAJO_024_D4,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.455*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105557,KAJO_024_D5,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*H,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105565,KAJO_024_D6,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,20:00-22:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.431,Anopheles_arabiensis,N,NA,NONE,Low,Y,Anopheles_arabiensis,Anopheles_arabiensis,VAE
ANOSPP13105573,KAJO_024_D7,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.421*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105581,KAJO_024_D8,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105589,KAJO_024_D9,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*K,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105526,KAJO_024_E1,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*D,Anopheles_gambiae,N,NA,NONE,Low,Y,NA,Anopheles_gambiae_complex,NN_INTERMEDIATE
ANOSPP13105598,KAJO_024_E10,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.437*,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105606,KAJO_024_E11,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.438*B,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105614,KAJO_024_E12,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.453*D,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105534,KAJO_024_E2,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*L,Anopheles_gambiae,N,NA,NONE,Medium,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105542,KAJO_024_E3,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,22:00-00:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.447*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105550,KAJO_024_E4,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105558,KAJO_024_E5,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,F,INDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.455*I,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105566,KAJO_024_E6,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,20:00-22:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.443A,Anopheles_gambiae,N,NA,NONE,High,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105574,KAJO_024_E7,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,18:00-20:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.421*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105582,KAJO_024_E8,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*D,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105590,KAJO_024_E9,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.452*L,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105527,KAJO_024_F1,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*E,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105599,KAJO_024_F10,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.437*A,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105607,KAJO_024_F11,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,INDOORS,04:00-06:00,PT12H,HUMAN_LANDING_CATCH,Y,U.KJ.18.438*C,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105615,KAJO_024_F12,22/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769206,32.971015,F,OUTDOORS,02:00-04:00,PT12H,HUMAN_LANDING_CATCH,N,U.KJ.18.453*E,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
ANOSPP13105535,KAJO_024_F2,18/04/2018,2018,4,4.2018,UGANDA|KAYONJO,0.769205997,32.971015,M,OUTDOORS,09:00,PT3H,OUTDOOR_ASPIRATOR,NA,U.KJ.18.238*M,Anopheles_gambiae,N,NA,NONE,Low,Y,Anopheles_gambiae,Anopheles_gambiae,VAE
